Timestamp,IP_Address,Country,AthleteNames,Sports,Age,Gender,Nationality,Match_or_sport_event_dates,Outcomes,Medals,Ranks,Stadiums,Athlete_Height,Athlete_Weight,Date_of_Birth
2024-05-10 21:25:18.656466,88.214.213.64,India,Michael Phelps,Swimming,37,Female,Germany,2024-05-10 21:25:18.656486,Draw,Bronze,10,Olympic Stadium,150,101,1996-05-10 21:25:18.656498
2024-05-10 21:25:18.656580,91.247.174.87,China,Usain Bolt,Tennis,36,Female,China,2024-05-10 21:25:18.656599,Win,,9,Wembley Stadium,161,130,2005-05-10 21:25:18.656611
2024-05-10 21:25:18.656692,190.116.187.224,Russia,Serena Williams,Gymnastics,23,Female,USA,2024-05-10 21:25:18.656711,Lose,Bronze,6,Madison Square Garden,218,94,1985-05-10 21:25:18.656723
2024-05-10 21:25:18.656803,177.164.120.223,China,Simone Biles,Tennis,19,Male,India,2024-05-10 21:25:18.656822,Lose,,7,Olympic Stadium,199,94,1987-05-10 21:25:18.656834
2024-05-10 21:25:18.656914,106.193.173.83,USA,Simone Biles,Tennis,27,Male,USA,2024-05-10 21:25:18.656933,Lose,,3,Olympic Stadium,174,58,2005-05-10 21:25:18.656945
2024-05-10 21:25:18.657172,238.181.47.30,Germany,Usain Bolt,Swimming,39,Male,Germany,2024-05-10 21:25:18.657198,Draw,Silver,4,Olympic Stadium,163,87,1992-05-10 21:25:18.657211
2024-05-10 21:25:18.657295,60.178.248.146,Russia,Serena Williams,Soccer,40,Female,USA,2024-05-10 21:25:18.657316,Win,Silver,8,Olympic Stadium,151,121,2002-05-10 21:25:18.657328
2024-05-10 21:25:18.657410,84.82.35.86,Russia,Simone Biles,Soccer,37,Female,Russia,2024-05-10 21:25:18.657442,Draw,Bronze,3,Bird's Nest,172,75,1989-05-10 21:25:18.657453
2024-05-10 21:25:18.657529,4.46.95.218,China,Simone Biles,Swimming,21,Male,India,2024-05-10 21:25:18.657547,Lose,,7,Bird's Nest,166,109,1991-05-10 21:25:18.657558
2024-05-10 21:25:18.657740,78.255.152.174,India,Lionel Messi,Swimming,29,Male,Russia,2024-05-10 21:25:18.657782,Draw,Bronze,1,Wembley Stadium,170,88,1997-05-10 21:25:18.657797
2024-05-10 21:25:18.657922,71.146.43.241,India,Lionel Messi,Swimming,40,Female,Russia,2024-05-10 21:25:18.657942,Win,Bronze,6,Wembley Stadium,161,96,1988-05-10 21:25:18.657953
2024-05-10 21:25:18.658037,221.110.193.44,China,Simone Biles,Gymnastics,40,Female,USA,2024-05-10 21:25:18.658056,Lose,,9,Olympic Stadium,185,90,2004-05-10 21:25:18.658066
2024-05-10 21:25:18.658144,241.10.47.115,Russia,Serena Williams,Swimming,36,Female,USA,2024-05-10 21:25:18.658162,Lose,Bronze,8,Olympic Stadium,156,103,1993-05-10 21:25:18.658173
2024-05-10 21:25:18.658294,181.34.196.160,USA,Lionel Messi,Tennis,27,Female,India,2024-05-10 21:25:18.658315,Win,Bronze,7,Madison Square Garden,195,52,1992-05-10 21:25:18.658341
2024-05-10 21:25:18.658451,32.214.250.164,USA,Lionel Messi,Athletics,26,Male,Russia,2024-05-10 21:25:18.658471,Draw,Silver,1,Wembley Stadium,176,52,2003-05-10 21:25:18.658483
2024-05-10 21:25:18.658564,33.235.176.190,Russia,Michael Phelps,Gymnastics,27,Male,Germany,2024-05-10 21:25:18.658585,Draw,Silver,4,Bird's Nest,212,107,1991-05-10 21:25:18.658636
2024-05-10 21:25:18.658792,244.12.35.207,USA,Usain Bolt,Swimming,26,Female,USA,2024-05-10 21:25:18.658845,Draw,,3,Wembley Stadium,162,130,1998-05-10 21:25:18.658898
2024-05-10 21:25:18.659040,81.34.202.15,Germany,Lionel Messi,Tennis,38,Female,USA,2024-05-10 21:25:18.659064,Lose,Silver,1,Wembley Stadium,160,121,1998-05-10 21:25:18.659077
2024-05-10 21:25:18.659258,11.146.97.65,USA,Serena Williams,Gymnastics,26,Female,Russia,2024-05-10 21:25:18.659286,Lose,,7,Bird's Nest,198,65,2003-05-10 21:25:18.659301
2024-05-10 21:25:18.659547,199.115.44.5,China,Simone Biles,Gymnastics,39,Female,USA,2024-05-10 21:25:18.659571,Win,Gold,4,Bird's Nest,174,81,1993-05-10 21:25:18.659584
2024-05-10 21:25:18.659673,141.228.195.21,USA,Michael Phelps,Tennis,20,Male,India,2024-05-10 21:25:18.659693,Win,,9,Bird's Nest,179,144,1990-05-10 21:25:18.659706
2024-05-10 21:25:18.659790,184.146.21.96,Russia,Serena Williams,Gymnastics,39,Male,India,2024-05-10 21:25:18.659811,Lose,Silver,3,Madison Square Garden,200,68,1996-05-10 21:25:18.659823
2024-05-10 21:25:18.659954,182.170.79.194,Russia,Usain Bolt,Soccer,33,Male,India,2024-05-10 21:25:18.659989,Lose,,2,Bird's Nest,171,67,1992-05-10 21:25:18.660011
2024-05-10 21:25:18.660136,164.68.185.180,China,Michael Phelps,Swimming,32,Male,Germany,2024-05-10 21:25:18.660166,Win,,4,Madison Square Garden,205,69,1988-05-10 21:25:18.660179
2024-05-10 21:25:18.660265,83.57.157.12,Russia,Serena Williams,Athletics,20,Female,USA,2024-05-10 21:25:18.660285,Lose,Bronze,4,Bird's Nest,154,115,1996-05-10 21:25:18.660298
2024-05-10 21:25:18.660381,214.185.155.8,China,Usain Bolt,Athletics,34,Female,China,2024-05-10 21:25:18.660400,Lose,,6,Olympic Stadium,215,146,2002-05-10 21:25:18.660412
2024-05-10 21:25:18.660570,46.198.206.79,China,Serena Williams,Swimming,28,Male,USA,2024-05-10 21:25:18.660613,Lose,Gold,9,Madison Square Garden,220,139,1988-05-10 21:25:18.660626
2024-05-10 21:25:18.660883,18.83.78.253,India,Usain Bolt,Soccer,18,Male,China,2024-05-10 21:25:18.660908,Draw,,2,Wembley Stadium,210,58,1986-05-10 21:25:18.660919
2024-05-10 21:25:18.661012,49.92.168.118,USA,Usain Bolt,Tennis,34,Female,Germany,2024-05-10 21:25:18.661032,Draw,Gold,6,Wembley Stadium,168,100,1996-05-10 21:25:18.661044
2024-05-10 21:25:18.661126,110.7.186.29,Germany,Michael Phelps,Gymnastics,18,Male,India,2024-05-10 21:25:18.661149,Draw,Gold,4,Olympic Stadium,209,119,1988-05-10 21:25:18.661224
2024-05-10 21:25:18.661374,149.175.107.9,Germany,Usain Bolt,Athletics,22,Male,Germany,2024-05-10 21:25:18.661399,Lose,Silver,5,Bird's Nest,170,76,1991-05-10 21:25:18.661412
2024-05-10 21:25:18.661505,66.86.112.176,Russia,Simone Biles,Athletics,36,Female,USA,2024-05-10 21:25:18.661526,Draw,,7,Madison Square Garden,220,127,1984-05-10 21:25:18.661537
2024-05-10 21:25:18.661621,148.33.156.233,USA,Usain Bolt,Gymnastics,34,Male,India,2024-05-10 21:25:18.661641,Win,Bronze,7,Wembley Stadium,193,77,1996-05-10 21:25:18.661653
2024-05-10 21:25:18.661734,156.59.160.124,Germany,Simone Biles,Soccer,28,Male,USA,2024-05-10 21:25:18.661754,Win,,7,Wembley Stadium,186,64,1990-05-10 21:25:18.661765
2024-05-10 21:25:18.661846,146.179.253.57,USA,Michael Phelps,Soccer,40,Male,China,2024-05-10 21:25:18.661865,Draw,Bronze,8,Olympic Stadium,181,92,2006-05-10 21:25:18.661877
2024-05-10 21:25:18.661958,114.255.85.103,India,Michael Phelps,Athletics,31,Female,Germany,2024-05-10 21:25:18.661977,Lose,Gold,2,Bird's Nest,166,115,1987-05-10 21:25:18.661989
2024-05-10 21:25:18.662069,237.8.31.200,India,Usain Bolt,Athletics,33,Male,India,2024-05-10 21:25:18.662091,Win,Bronze,8,Wembley Stadium,188,128,1986-05-10 21:25:18.662203
2024-05-10 21:25:18.662876,50.64.105.7,India,Usain Bolt,Tennis,30,Female,USA,2024-05-10 21:25:18.662932,Draw,,10,Madison Square Garden,183,113,1988-05-10 21:25:18.662995
2024-05-10 21:25:18.663358,189.43.157.13,India,Lionel Messi,Soccer,30,Male,USA,2024-05-10 21:25:18.663405,Lose,,1,Bird's Nest,192,53,1992-05-10 21:25:18.663718
2024-05-10 21:25:18.663969,26.90.107.250,China,Simone Biles,Athletics,35,Male,Russia,2024-05-10 21:25:18.664000,Draw,Gold,5,Wembley Stadium,208,134,2001-05-10 21:25:18.664014
2024-05-10 21:25:18.664232,187.55.12.60,Russia,Usain Bolt,Swimming,18,Female,Russia,2024-05-10 21:25:18.664277,Draw,Silver,4,Madison Square Garden,153,128,2000-05-10 21:25:18.664293
2024-05-10 21:25:18.664418,236.103.5.18,Russia,Serena Williams,Gymnastics,30,Male,USA,2024-05-10 21:25:18.664439,Win,Gold,3,Madison Square Garden,214,85,1991-05-10 21:25:18.664452
2024-05-10 21:25:18.664543,162.143.158.147,China,Simone Biles,Athletics,40,Male,China,2024-05-10 21:25:18.664564,Win,Bronze,10,Bird's Nest,204,74,1989-05-10 21:25:18.664577
2024-05-10 21:25:18.664661,144.139.32.14,Germany,Lionel Messi,Swimming,25,Male,USA,2024-05-10 21:25:18.664692,Lose,Bronze,1,Olympic Stadium,213,94,1990-05-10 21:25:18.664716
2024-05-10 21:25:18.664870,45.125.201.221,USA,Serena Williams,Tennis,35,Female,China,2024-05-10 21:25:18.664903,Draw,Gold,9,Madison Square Garden,152,55,2006-05-10 21:25:18.664931
2024-05-10 21:25:18.665103,144.170.2.96,China,Usain Bolt,Soccer,29,Female,Russia,2024-05-10 21:25:18.665144,Draw,Bronze,8,Madison Square Garden,199,121,1985-05-10 21:25:18.665162
2024-05-10 21:25:18.665337,250.238.213.185,Germany,Serena Williams,Athletics,37,Male,USA,2024-05-10 21:25:18.665502,Lose,Silver,2,Wembley Stadium,219,149,1989-05-10 21:25:18.665569
2024-05-10 21:25:18.665991,218.242.248.17,USA,Serena Williams,Soccer,22,Female,Russia,2024-05-10 21:25:18.666032,Draw,,1,Olympic Stadium,188,113,1984-05-10 21:25:18.666052
2024-05-10 21:25:18.666349,226.5.152.199,USA,Usain Bolt,Swimming,21,Male,China,2024-05-10 21:25:18.666440,Lose,Silver,3,Wembley Stadium,174,106,2004-05-10 21:25:18.666518
2024-05-10 21:25:18.666914,27.163.240.216,Russia,Simone Biles,Tennis,30,Male,Russia,2024-05-10 21:25:18.667059,Win,Silver,1,Madison Square Garden,217,72,2004-05-10 21:25:18.667135
2024-05-10 21:25:18.667383,133.238.130.160,Germany,Serena Williams,Swimming,18,Male,Russia,2024-05-10 21:25:18.667432,Win,,2,Wembley Stadium,199,50,1988-05-10 21:25:18.667453
2024-05-10 21:25:18.667843,28.52.138.185,Russia,Lionel Messi,Soccer,34,Female,Russia,2024-05-10 21:25:18.667896,Lose,,8,Wembley Stadium,213,129,2000-05-10 21:25:18.667925
2024-05-10 21:25:18.668215,71.43.100.34,Germany,Usain Bolt,Tennis,39,Male,India,2024-05-10 21:25:18.668800,Lose,Silver,1,Bird's Nest,185,138,2000-05-10 21:25:18.668993
2024-05-10 21:25:18.670039,248.80.200.233,India,Simone Biles,Tennis,18,Male,USA,2024-05-10 21:25:18.670108,Lose,Silver,10,Bird's Nest,210,98,1997-05-10 21:25:18.670144
2024-05-10 21:25:18.670402,194.122.171.97,India,Michael Phelps,Athletics,27,Male,Russia,2024-05-10 21:25:18.670516,Lose,Gold,7,Olympic Stadium,188,142,1991-05-10 21:25:18.670561
2024-05-10 21:25:18.670794,238.208.238.171,China,Simone Biles,Soccer,39,Female,India,2024-05-10 21:25:18.670836,Draw,Silver,9,Madison Square Garden,186,59,2001-05-10 21:25:18.670862
2024-05-10 21:25:18.671068,186.76.122.49,India,Lionel Messi,Tennis,36,Female,China,2024-05-10 21:25:18.671114,Win,Bronze,9,Madison Square Garden,156,69,1997-05-10 21:25:18.671142
2024-05-10 21:25:18.671347,141.176.105.244,Russia,Michael Phelps,Gymnastics,26,Female,India,2024-05-10 21:25:18.671396,Draw,Bronze,3,Madison Square Garden,210,87,1993-05-10 21:25:18.671439
2024-05-10 21:25:18.671727,60.57.167.139,India,Simone Biles,Gymnastics,22,Male,China,2024-05-10 21:25:18.671769,Draw,Silver,5,Madison Square Garden,153,73,1997-05-10 21:25:18.671784
2024-05-10 21:25:18.671939,12.14.76.141,Russia,Simone Biles,Soccer,37,Female,Russia,2024-05-10 21:25:18.671962,Win,Bronze,5,Bird's Nest,208,54,1994-05-10 21:25:18.671974
2024-05-10 21:25:18.672067,17.115.37.60,Germany,Lionel Messi,Athletics,20,Male,USA,2024-05-10 21:25:18.672087,Lose,Gold,9,Bird's Nest,212,68,1993-05-10 21:25:18.672099
2024-05-10 21:25:18.672184,92.166.57.230,Russia,Michael Phelps,Swimming,37,Male,China,2024-05-10 21:25:18.672204,Draw,Silver,6,Olympic Stadium,192,139,1990-05-10 21:25:18.672216
2024-05-10 21:25:18.672298,216.134.88.245,China,Serena Williams,Athletics,33,Male,Germany,2024-05-10 21:25:18.672318,Draw,Bronze,3,Madison Square Garden,174,59,1998-05-10 21:25:18.672330
2024-05-10 21:25:18.672412,217.81.223.35,Germany,Lionel Messi,Gymnastics,19,Male,USA,2024-05-10 21:25:18.672431,Win,Bronze,10,Madison Square Garden,212,89,1997-05-10 21:25:18.672443
2024-05-10 21:25:18.672523,25.140.121.144,Germany,Lionel Messi,Swimming,37,Male,Germany,2024-05-10 21:25:18.672545,Win,Gold,7,Olympic Stadium,190,76,1989-05-10 21:25:18.672558
2024-05-10 21:25:18.672656,74.66.189.60,China,Serena Williams,Soccer,30,Male,India,2024-05-10 21:25:18.672692,Win,Silver,5,Bird's Nest,213,133,2004-05-10 21:25:18.672711
2024-05-10 21:25:18.672802,251.38.55.1,Russia,Serena Williams,Gymnastics,19,Female,Germany,2024-05-10 21:25:18.672822,Lose,,8,Madison Square Garden,204,117,1987-05-10 21:25:18.672834
2024-05-10 21:25:18.672916,62.53.232.45,India,Usain Bolt,Soccer,39,Male,India,2024-05-10 21:25:18.672934,Lose,,3,Wembley Stadium,200,73,1997-05-10 21:25:18.672946
2024-05-10 21:25:18.673026,182.64.238.102,USA,Lionel Messi,Tennis,33,Female,China,2024-05-10 21:25:18.673045,Draw,Gold,6,Olympic Stadium,212,106,1993-05-10 21:25:18.673057
2024-05-10 21:25:18.673138,191.127.167.198,India,Usain Bolt,Gymnastics,38,Female,Russia,2024-05-10 21:25:18.673157,Draw,Bronze,4,Bird's Nest,189,119,1994-05-10 21:25:18.673169
2024-05-10 21:25:18.673293,139.203.49.27,USA,Serena Williams,Athletics,25,Female,India,2024-05-10 21:25:18.673314,Win,Gold,10,Madison Square Garden,179,94,2003-05-10 21:25:18.673326
2024-05-10 21:25:18.673409,136.89.167.18,Russia,Usain Bolt,Tennis,19,Male,Russia,2024-05-10 21:25:18.673428,Draw,Silver,5,Wembley Stadium,218,145,1990-05-10 21:25:18.673440
2024-05-10 21:25:18.673521,43.162.133.231,Germany,Simone Biles,Athletics,28,Male,Germany,2024-05-10 21:25:18.673541,Win,Bronze,7,Madison Square Garden,154,86,1998-05-10 21:25:18.673553
2024-05-10 21:25:18.673632,130.86.176.112,India,Serena Williams,Swimming,29,Male,Germany,2024-05-10 21:25:18.673652,Draw,,4,Madison Square Garden,190,122,1995-05-10 21:25:18.673663
2024-05-10 21:25:18.673744,225.49.102.17,India,Simone Biles,Soccer,21,Female,Germany,2024-05-10 21:25:18.673763,Win,Silver,3,Madison Square Garden,151,59,1988-05-10 21:25:18.673775
2024-05-10 21:25:18.673854,106.198.102.9,India,Lionel Messi,Swimming,29,Female,Russia,2024-05-10 21:25:18.673874,Win,Silver,7,Madison Square Garden,198,52,2002-05-10 21:25:18.673886
2024-05-10 21:25:18.673966,77.5.84.111,Russia,Usain Bolt,Tennis,27,Male,India,2024-05-10 21:25:18.673986,Draw,Silver,7,Wembley Stadium,194,56,2001-05-10 21:25:18.673999
2024-05-10 21:25:18.674078,224.167.238.44,India,Lionel Messi,Swimming,35,Female,Russia,2024-05-10 21:25:18.674109,Lose,,5,Bird's Nest,188,107,1988-05-10 21:25:18.674134
2024-05-10 21:25:18.674222,210.125.168.82,India,Serena Williams,Gymnastics,22,Female,China,2024-05-10 21:25:18.674242,Win,Gold,9,Olympic Stadium,158,66,1995-05-10 21:25:18.674254
2024-05-10 21:25:18.674334,190.113.5.85,India,Usain Bolt,Tennis,38,Female,USA,2024-05-10 21:25:18.674354,Draw,,3,Bird's Nest,155,118,2000-05-10 21:25:18.674365
2024-05-10 21:25:18.674444,244.101.116.61,China,Usain Bolt,Gymnastics,24,Female,India,2024-05-10 21:25:18.674463,Lose,Silver,4,Wembley Stadium,170,110,1996-05-10 21:25:18.674475
2024-05-10 21:25:18.674554,250.7.151.168,China,Usain Bolt,Tennis,28,Male,Germany,2024-05-10 21:25:18.674572,Win,,3,Madison Square Garden,158,91,2004-05-10 21:25:18.674584
2024-05-10 21:25:18.674664,20.187.76.49,India,Lionel Messi,Soccer,34,Female,USA,2024-05-10 21:25:18.674683,Draw,Gold,8,Bird's Nest,184,88,2000-05-10 21:25:18.674695
2024-05-10 21:25:18.674820,140.189.228.211,USA,Simone Biles,Soccer,34,Female,India,2024-05-10 21:25:18.674842,Draw,Gold,5,Olympic Stadium,202,143,1994-05-10 21:25:18.674854
2024-05-10 21:25:18.674936,128.37.214.114,Germany,Michael Phelps,Swimming,24,Female,India,2024-05-10 21:25:18.674956,Win,Bronze,2,Madison Square Garden,196,114,2002-05-10 21:25:18.674969
2024-05-10 21:25:18.675103,202.248.212.172,China,Serena Williams,Swimming,32,Male,China,2024-05-10 21:25:18.675142,Draw,Bronze,6,Wembley Stadium,199,130,1985-05-10 21:25:18.675166
2024-05-10 21:25:18.675291,177.253.154.12,Russia,Simone Biles,Swimming,39,Male,India,2024-05-10 21:25:18.675313,Draw,Silver,4,Wembley Stadium,168,120,1993-05-10 21:25:18.675325
2024-05-10 21:25:18.675572,109.30.163.172,USA,Usain Bolt,Athletics,32,Male,China,2024-05-10 21:25:18.675602,Win,Gold,4,Olympic Stadium,220,139,1995-05-10 21:25:18.675615
2024-05-10 21:25:18.675717,40.74.32.232,China,Serena Williams,Swimming,27,Male,Germany,2024-05-10 21:25:18.675739,Lose,,1,Wembley Stadium,150,95,1986-05-10 21:25:18.675751
2024-05-10 21:25:18.675839,85.92.32.179,Russia,Lionel Messi,Swimming,27,Female,India,2024-05-10 21:25:18.675860,Draw,,6,Olympic Stadium,161,115,1999-05-10 21:25:18.675873
2024-05-10 21:25:18.675957,145.186.225.234,China,Serena Williams,Athletics,28,Male,China,2024-05-10 21:25:18.675988,Win,Silver,10,Madison Square Garden,177,135,2004-05-10 21:25:18.676001
2024-05-10 21:25:18.676091,216.211.250.52,India,Simone Biles,Tennis,36,Female,Russia,2024-05-10 21:25:18.676110,Win,Bronze,3,Bird's Nest,162,136,2001-05-10 21:25:18.676120
2024-05-10 21:25:18.676196,115.40.132.154,Germany,Michael Phelps,Soccer,38,Female,India,2024-05-10 21:25:18.676214,Win,Gold,10,Bird's Nest,153,77,1992-05-10 21:25:18.676225
2024-05-10 21:25:18.676300,255.129.243.143,USA,Lionel Messi,Athletics,30,Male,Russia,2024-05-10 21:25:18.676318,Draw,Bronze,6,Bird's Nest,180,134,1986-05-10 21:25:18.676329
2024-05-10 21:25:18.676404,127.124.239.90,Germany,Lionel Messi,Gymnastics,30,Male,Russia,2024-05-10 21:25:18.676421,Win,,8,Madison Square Garden,209,125,1994-05-10 21:25:18.676432
2024-05-10 21:25:18.676516,42.203.117.169,India,Lionel Messi,Athletics,31,Female,USA,2024-05-10 21:25:18.676535,Lose,Gold,2,Madison Square Garden,175,63,2004-05-10 21:25:18.676551
2024-05-10 21:25:18.676672,16.210.164.234,China,Lionel Messi,Soccer,19,Female,Russia,2024-05-10 21:25:18.676727,Lose,,10,Olympic Stadium,162,76,1987-05-10 21:25:18.676779
2024-05-10 21:25:18.676937,108.47.211.31,USA,Usain Bolt,Soccer,39,Female,Russia,2024-05-10 21:25:18.676977,Lose,Gold,10,Olympic Stadium,203,53,1994-05-10 21:25:18.676998
2024-05-10 21:25:18.677155,155.29.46.200,India,Simone Biles,Tennis,25,Female,Germany,2024-05-10 21:25:18.677219,Lose,,7,Wembley Stadium,153,75,2004-05-10 21:25:18.677243
2024-05-10 21:25:18.677785,110.5.31.97,China,Lionel Messi,Athletics,36,Male,India,2024-05-10 21:25:18.677936,Draw,Gold,9,Olympic Stadium,211,102,1989-05-10 21:25:18.678012
2024-05-10 21:25:18.678337,231.69.53.179,China,Usain Bolt,Tennis,20,Female,Russia,2024-05-10 21:25:18.678407,Win,Silver,9,Olympic Stadium,209,103,1997-05-10 21:25:18.678451
2024-05-10 21:25:18.678958,55.161.200.32,India,Serena Williams,Soccer,37,Female,Germany,2024-05-10 21:25:18.678998,Win,Bronze,1,Bird's Nest,168,89,1988-05-10 21:25:18.679012
2024-05-10 21:25:18.679119,175.193.119.84,China,Simone Biles,Tennis,29,Female,China,2024-05-10 21:25:18.679140,Draw,,3,Wembley Stadium,218,51,1988-05-10 21:25:18.679152
2024-05-10 21:25:18.679242,119.77.235.255,Russia,Michael Phelps,Athletics,35,Male,Germany,2024-05-10 21:25:18.679265,Win,Silver,10,Wembley Stadium,159,69,1989-05-10 21:25:18.679278
2024-05-10 21:25:18.679360,63.5.224.156,India,Usain Bolt,Soccer,28,Female,USA,2024-05-10 21:25:18.679379,Lose,,3,Madison Square Garden,161,80,1995-05-10 21:25:18.679392
2024-05-10 21:25:18.679481,188.142.149.156,USA,Lionel Messi,Gymnastics,35,Female,China,2024-05-10 21:25:18.679500,Draw,,10,Bird's Nest,161,73,1990-05-10 21:25:18.679513
2024-05-10 21:25:18.679631,209.225.254.210,China,Lionel Messi,Gymnastics,35,Female,USA,2024-05-10 21:25:18.679671,Win,Bronze,5,Madison Square Garden,166,74,1994-05-10 21:25:18.679694
2024-05-10 21:25:18.679949,122.166.137.97,China,Lionel Messi,Gymnastics,30,Female,China,2024-05-10 21:25:18.679991,Win,Bronze,2,Olympic Stadium,191,136,1986-05-10 21:25:18.680015
2024-05-10 21:25:18.680340,60.149.144.156,Russia,Lionel Messi,Soccer,20,Male,Germany,2024-05-10 21:25:18.680398,Win,Silver,10,Olympic Stadium,170,52,1991-05-10 21:25:18.680427
2024-05-10 21:25:18.680674,23.216.76.188,Germany,Lionel Messi,Swimming,26,Female,USA,2024-05-10 21:25:18.680708,Draw,,7,Bird's Nest,216,102,1987-05-10 21:25:18.680722
2024-05-10 21:25:18.680926,4.143.26.49,China,Lionel Messi,Gymnastics,32,Male,USA,2024-05-10 21:25:18.680978,Draw,Bronze,3,Bird's Nest,219,77,1998-05-10 21:25:18.681005
2024-05-10 21:25:18.681224,11.131.214.171,India,Serena Williams,Tennis,25,Female,India,2024-05-10 21:25:18.681274,Draw,Gold,4,Bird's Nest,189,84,1990-05-10 21:25:18.681299
2024-05-10 21:25:18.681491,172.58.105.28,India,Serena Williams,Athletics,24,Female,USA,2024-05-10 21:25:18.681537,Win,Gold,3,Madison Square Garden,202,71,2005-05-10 21:25:18.681561
2024-05-10 21:25:18.681806,240.24.69.187,China,Simone Biles,Athletics,36,Female,China,2024-05-10 21:25:18.681845,Win,Gold,2,Olympic Stadium,163,110,2000-05-10 21:25:18.681859
2024-05-10 21:25:18.682172,20.28.81.94,China,Michael Phelps,Tennis,37,Male,USA,2024-05-10 21:25:18.682220,Win,Silver,2,Madison Square Garden,198,57,1992-05-10 21:25:18.682247
2024-05-10 21:25:18.682431,192.110.228.3,India,Serena Williams,Tennis,30,Female,Germany,2024-05-10 21:25:18.682474,Draw,Gold,6,Bird's Nest,181,51,2005-05-10 21:25:18.682500
2024-05-10 21:25:18.682631,189.222.139.131,China,Lionel Messi,Tennis,21,Male,India,2024-05-10 21:25:18.682654,Draw,Bronze,3,Bird's Nest,183,135,1986-05-10 21:25:18.682667
2024-05-10 21:25:18.682795,28.174.134.173,India,Usain Bolt,Soccer,19,Male,Germany,2024-05-10 21:25:18.682832,Win,,8,Wembley Stadium,179,123,1993-05-10 21:25:18.682851
2024-05-10 21:25:18.682955,204.35.188.217,India,Usain Bolt,Gymnastics,27,Male,Germany,2024-05-10 21:25:18.682975,Lose,Bronze,7,Madison Square Garden,190,149,1991-05-10 21:25:18.682986
2024-05-10 21:25:18.683062,248.107.48.118,India,Usain Bolt,Gymnastics,35,Female,USA,2024-05-10 21:25:18.683081,Lose,Gold,4,Olympic Stadium,190,73,1987-05-10 21:25:18.683092
2024-05-10 21:25:18.683168,36.133.250.182,India,Simone Biles,Gymnastics,35,Female,Germany,2024-05-10 21:25:18.683186,Lose,Bronze,2,Wembley Stadium,169,105,2005-05-10 21:25:18.683198
2024-05-10 21:25:18.683272,146.3.48.234,USA,Simone Biles,Swimming,35,Male,Russia,2024-05-10 21:25:18.683301,Draw,,1,Wembley Stadium,192,107,1989-05-10 21:25:18.683313
2024-05-10 21:25:18.683442,177.242.223.50,China,Serena Williams,Tennis,19,Male,India,2024-05-10 21:25:18.683483,Lose,,6,Olympic Stadium,199,53,1997-05-10 21:25:18.683497
2024-05-10 21:25:18.683642,151.197.67.210,Germany,Simone Biles,Tennis,40,Male,Germany,2024-05-10 21:25:18.683666,Win,Bronze,8,Madison Square Garden,169,147,1993-05-10 21:25:18.683679
2024-05-10 21:25:18.683761,92.71.19.214,USA,Usain Bolt,Athletics,32,Female,Germany,2024-05-10 21:25:18.683780,Draw,,8,Wembley Stadium,162,81,1987-05-10 21:25:18.683801
2024-05-10 21:25:18.683876,58.96.26.21,USA,Usain Bolt,Tennis,39,Female,China,2024-05-10 21:25:18.683894,Lose,Bronze,2,Wembley Stadium,215,66,1994-05-10 21:25:18.683904
2024-05-10 21:25:18.683979,244.50.147.206,China,Simone Biles,Swimming,40,Male,India,2024-05-10 21:25:18.683997,Win,Bronze,1,Olympic Stadium,216,144,2006-05-10 21:25:18.684008
2024-05-10 21:25:18.684083,3.219.5.241,USA,Usain Bolt,Swimming,35,Female,USA,2024-05-10 21:25:18.684101,Draw,Bronze,3,Madison Square Garden,155,108,2001-05-10 21:25:18.684112
2024-05-10 21:25:18.684185,54.254.173.248,USA,Simone Biles,Athletics,37,Female,India,2024-05-10 21:25:18.684203,Lose,Bronze,9,Madison Square Garden,218,80,1991-05-10 21:25:18.684214
2024-05-10 21:25:18.684287,161.107.189.130,Germany,Michael Phelps,Swimming,30,Female,Russia,2024-05-10 21:25:18.684304,Lose,Silver,4,Bird's Nest,202,80,2005-05-10 21:25:18.684315
2024-05-10 21:25:18.684389,163.118.121.213,Russia,Simone Biles,Tennis,18,Female,Russia,2024-05-10 21:25:18.684407,Win,Gold,3,Olympic Stadium,156,144,1984-05-10 21:25:18.684418
2024-05-10 21:25:18.684493,156.216.27.178,India,Simone Biles,Soccer,39,Female,China,2024-05-10 21:25:18.684511,Win,,3,Bird's Nest,215,57,1987-05-10 21:25:18.684522
2024-05-10 21:25:18.684609,168.141.37.138,USA,Michael Phelps,Swimming,24,Male,India,2024-05-10 21:25:18.684700,Win,Silver,6,Bird's Nest,176,141,1984-05-10 21:25:18.684738
2024-05-10 21:25:18.685107,133.194.84.74,USA,Serena Williams,Soccer,34,Female,India,2024-05-10 21:25:18.685159,Draw,Bronze,8,Wembley Stadium,204,128,2003-05-10 21:25:18.685186
2024-05-10 21:25:18.685409,88.100.201.122,India,Serena Williams,Swimming,30,Female,India,2024-05-10 21:25:18.685440,Win,Gold,7,Wembley Stadium,166,111,1987-05-10 21:25:18.685454
2024-05-10 21:25:18.685595,89.60.176.227,Germany,Usain Bolt,Gymnastics,20,Female,Germany,2024-05-10 21:25:18.685628,Lose,Silver,3,Wembley Stadium,154,114,1987-05-10 21:25:18.685642
